ID,NAME,DOB,TRAINER,GENDER,SIRE,DAM,OWNER
9354,Ice Ridge,27th September 2013,Dean Kannemeyer,Gelding,Tiger Ridge,Ice House,Favour Stud (nom: Mrs Engelize Du Preez) Messrs H
9287,Rebel To The Fore,12th September 2012,Sean Tarry,Filly,Rebel King,Joy To The Fore,Messrs C R Millinger J Shill G D Tooch &amp; M Trakm
9539,Ultimatum Du Roy,15th April 2008,A M Hales,Gelding,Brier Creek,La Fleur Du Roy,Edging Ahead
9418,Paper Lantern,1st April 2009,K Thornton,Gelding,Oscar,Lantern Lark,Sean Thornton
9401,Art Of Payroll,13th April 2009,H Fry,Gelding,Shirocco,Anna Maria,Bishopsgate Syndicate
9396,Storm Outgoing,14th August 2013,Craig Mayhew,Gelding,Visionaire,Hlabelela,Messrs C J H Coertze W J Coertze P G A Labuschag
9420,Mason Dixon,29th March 2011,Tim Vaughan,Gelding,Presenting,Bronx Girl,Mr T Vaughan
9252,Starpath,5th October 2013,Geoff Woodruff,Gelding,Pathfork,Scent From Above,Messrs D G Abery M I Fullard J H Drew G G Igesu
9549,Armedandbeautiful,28th April 2008,T R Gretton,Mare,Oscar,Grey Mistral,Ownaracehorse And Not The Peloton
9364,Serissa,18th October 2009,Sean Tarry,Gelding,Black Minnaloushe,Scented Royal,Mr C J H van Niekerk
9297,Stavinsky,26th September 2009,Leon Erasmus,Gelding,Stage Call,Katrinsky,Mr I Snyman
9428,Balnaslow,27th March 2007,G J McKeever,Gelding,Presenting,Noble Choice,Margaret A Simpson
9411,Ardmillan,27th April 2008,D Pipe,Gelding,Golan,Black Gayle,Miss Leanne Green
9430,Buckers Bridge,1st January 2006,M F Morris,Gelding,Pelder,La Fiere Dame,Ann &amp; Alan Potts Partnership
9559,First Fandango,7th March 2007,Tim Vaughan,Gelding,Hernando,First Fantasy,Wrb Racing 40 &amp; Premier Chance Racing
9307,Arpad,22nd August 2012,Brian Wiid,Gelding,Indigo Magic,Happy Harriet,Ms N H Kropman &amp; Mr B O Wiid
9440,Listinney Hill,1st January 2008,Miss S Barkley,Gelding,Subtle Power,Smashing Sister,Miss Suzy Barkley
9438,Catch A Lucky Star,14th April 2009,M M McNiff,Gelding,Luso,Badia Dream,Atlantic Wave Syndicate
9374,Kingston Boy,10th November 2009,Doug Campbell,Gelding,Mogok,Star Of Calypso,Mr Douglas Campbell
9569,Fridaynightlights,1st January 2012,G Elliott,Gelding,Beneficial,Laurel Gift,Sea Lodge Racing Syndicate
9421,Personal Shopper,10th April 2007,G P Cromwell,Mare,King's Theatre,Island Hopper,Miss Aileen O'Sullivan
9450,Megara,18th January 2012,P J Rothwell,Gelding,Medicean,Alicante,Geoffrey Ruddock
9448,Manomine,8th March 2009,R K Watson,Gelding,Manduro,Fascinating Hill,Big Five MS Syndicate
9355,Warfarer,6th October 2013,Lezeanne Forbes,Gelding,Querari,Warrior Maid,Mr C Fenwick
9262,Prince Of War,3rd October 2013,Grant Maroun,Gelding,Great Britain,National Belle,Mr G J Maroun
9253,Silver Chalice,15th September 2012,Eric Sands,Gelding,Silvano,Crystal Chalice,Maine Chance Farms (pty) Ltd (nom: Dr W A &amp; Mrs N
9431,Character Actor,1st January 2004,A Kennedy,Gelding,King's Theatre,Maid Of Honey,A J Kennedy
9406,Steamboat Bill,6th April 2011,H Smyth,Gelding,Kalanisi,Freemantle Doctor,Mr Harry Smyth
9317,Expressa,16th September 2012,Wendy Whitehead,Filly,Mogok,Carta Expresa,Mr G S Perkins
9365,Princess Varunya,9th October 2012,Gavin Smith,Mare,High Chaparral,Bruges,Miss Trinisha Pillay
9579,Nebulla,20th February 2012,J Leavy,Gelding,Iffraaj,Kelowna,Thomas P McGrath
9272,In The Jungle,3rd August 2012,Cliffie Miller,Gelding,Kildonan,Forest Rainbow,Johan Venter Familie Trust
9263,Royal Ginger,21st August 2012,Dan Katz,Gelding,Royal Air Force,Ginger Hill,Mr H Adams
9416,Bridge End,1st January 2008,I R Ferguson,Gelding,Jimble,Canny Fathomit,Mrs J K Ferguson
9327,Royal Regatta,4th November 2012,Sharon Kotzen,Gelding,Black Minnaloushe,London Season,Mr I F M van Schalkwyk
9375,Winter Is Coming,29th July 2013,Frank Robinson,Colt,Western Winter,Mina Salaam,Messrs Z Bifov &amp; L F Robinson
9589,Jimmy Breekie,9th May 2010,S R B Crawford,Gelding,Alkaadhem,Highland Breeze,Mr W I Mackenzie
9426,Kilna Shane,1st January 2009,M O Quigley,Gelding,Gamut,Kabale,Joseph Delaney
9282,Evening Breeze,16th August 2012,Clinton Binda,Filly,Kahal,Escondida,Dreamstar Racing (nom: Mrs S M Binda)
9337,Gold Chalice,11th November 2013,Sarel von Willingh Smit,Gelding,King's Chapel,Faerie Gold,Mr R R Whitaker
9273,Mr Lover Boy,27th November 2012,Stephanie Miller,Gelding,Lateral,Cheval D'etoile,Mr F Du Toit
9384,Budapest,12th October 2012,Gareth Zyl,Gelding,Lithuanian,Fashion File,Mr B D Burnard
9599,Lord Justice,23rd March 2013,Jack Fisher,Gelding,Zoffany,Roselita,Bruton Street-us
9436,The Storyteller,2nd April 2011,Mrs D Foster,Gelding,Shantou,Bally Bolshoi,Mrs P Sloan
9441,Monbeg Chit Chat,2nd May 2011,Mrs G B Walford,Gelding,Kayf Tara,Gaye Sophie,Mrs J W Furness
9385,Mr Roy,19th August 2012,Alyson Wright,Gelding,Western Winter,Chambre`,Mr Roy Moodley
9394,Bold Reign,12th October 2013,Alistair Gordon,Gelding,Bold Silvano,Coastal Reign,Mr G S Perkins
9347,Phoebus,9th September 2011,Lezeanne Forbes,Horse,National Emblem,Phoebe,Mr C Fenwick
9283,Favour's Pride,1st November 2013,Tobie Spies,Filly,Harry Hall,Sacred Sister,Favour Stud (nom: Mrs Engelize Du Preez)
9292,Romany Prince,11th October 2012,Paul Peter,Gelding,Kahal,Gypsy Queen,Messrs P T &amp; P Dimakogiannis
9609,Concordin,1st January 2008,R Tyner,Gelding,Gold Well,Pennywise,John P McManus
9446,Steel's Cotton,1st March 2009,Mrs J Clark,Mare,Tikkanen,Last Spruce,Miss S M Wilson
9451,Ballymadun,1st January 2011,D A McLoughlin,Gelding,Scorpion,Cash 'n' Credit,R J Sutton
9404,Last Goodbye,12th June 2011,S England,Gelding,Millenary,Welsh Ana,The Sandmoor Partnership 2
9357,San Julian Bay,1st December 2012,Weiho Marwing,Gelding,Don Pedro Mendoza,Cockle Bay,Mr Preven Singh
9619,Min,5th March 2011,W P Mullins,Gelding,Walk In The Park,Phemyka,Mrs S Ricci
9302,Wukkin' Up,14th October 2011,Sean Tarry,Mare,Mullins Bay,Mazisi,Messrs J Shill M Finlay L M Nestadt &amp; M Trakman
9293,Prospect Strike,25th October 2012,Grant Paddock,Gelding,Toreador,Prospect Fever,Mr G W Paddock
9460,Toor General,28th May 2011,Mrs L C Jewell,Gelding,Kaieteur,Alexander Euro,Mr Dick Churcher
9395,Air Salute,6th September 2013,Lezeanne Forbes,Gelding,Doowaley,Champion Tibbs,Mr C Fenwick
9629,Powersbomb,18th April 2010,B McMahon,Gelding,Trans Island,Black Ouzel,Ms Carmel Lordan &amp; Mrs Anne McMahon &amp; Liam Breslin &amp; William Slattery
9414,Lord Lir,25th March 2006,R K Watson,Gelding,Oscar Schindler,Milford Woman,R K Watson
9461,Turbojet,1st January 2011,D A McLoughlin,Gelding,Authorized,Fascinating Hill,Mrs P J Conway
9367,Rio De La Plata,17th October 2012,Garth Puller,Gelding,Windrush,Rachel's Princess,Messrs U Pillay G C Kalil &amp; G B Puller
9312,Capuche,28th September 2011,Craig Mayhew,Gelding,Carpocrates,Join The Fray,Messrs A S Mayhew &amp; R J Mayhew
9405,Moonshine Lad,19th March 2008,G Elliott,Gelding,Milan,Parsons Term,-
9470,Tethra,13th April 2011,D A McLoughlin,Mare,Echo Of Light,Excelsio,Sean F Gallagher
9458,Ost Wind,4th March 2012,J J Hanlon,Gelding,Oasis Dream,Maroussies Wings,Alan Cullen
9424,Robyn Rua,20th January 2006,S Wilson,Gelding,King's Theatre,Keep Hunting,Linda Wilson
9639,Midnight Escape,1st January 2012,G Elliott,Gelding,Milan,Special Case,Grant Mercer/mrs Caren Walsh
9471,Verona Opera,3rd April 2011,S R B Crawford,Mare,King's Theatre,Timissa,Ivy Wall Syndicate
9415,Moonlone Lane,5th May 2007,P Stafford,Gelding,Oscar,Shandarr,Michael Keegan
9468,Flinders River,1st January 2008,N C Kelly,Gelding,Traditionally,Silver Tassie,David Kells
9322,A-rod,2nd October 2013,Duncan Howells,Filly,Casey Tibbs,Strike First,Mrs V Williams
9377,Isingamoya,16th September 2012,Mark Dixon,Mare,Muhtafal,Shoot The Breeze,Messrs T Y Lin &amp; M Dixon
9649,Lachares,27th January 2013,Richard Valentine,Gelding,Manduro,Louve Imperiale,MRS GEORGE OHRSTROM JR
9434,Valmy Baie,1st January 2009,D M Christie,Gelding,Crillon,Abondance,R Nicholas
9425,Foxrock,30th June 2008,A Fleming,Gelding,Flemensfirth,Midnight Light,Barry Connell
9481,Shanroe Society,17th April 2006,R K Watson,Gelding,Definite Article,Wensum Dancer,Sean F Gallagher
9478,French Ambassador,1st January 2010,C O'Dwyer,Gelding,Darsi,Nellie Heart,Philip J Reynolds
9332,Lions Den,23rd September 2013,Lezeanne Forbes,Gelding,King's Chapel,Lion Queen,Messrs D B Samuelson &amp; B Samuelson
9387,Royal Navy Ship,8th February 2012,Kumaran Naidoo,Horse,War Front,Indy Punch,Mr Roy Moodley
9444,Indy Island,20th March 2009,C E Longsdon,Mare,Indian Danehill,Another Sparkle,The Charlie Longsdon Racing Club
9659,Consharon Boy,1st January 2010,T O'Brien,Gelding,Zagreb,Coolafancy,Tomas Ahern &amp; Thomas Considine &amp; M A O'Sullivan
9480,Presenting Julio,9th April 2008,G Elliott,Gelding,Presenting,Ouro Preto,D Charlesworth
9491,Runforbob,1st January 2012,N Meade,Gelding,Shantou,What An Answer,Mrs P Sloan
9435,Tamlough Boy,1st January 2011,N Meade,Gelding,Central Park,Zamyatina,J Kernohan
9397,Spun Out,23rd September 2013,Paul Lafferty,Gelding,Hard Spun,Perfect Evening,Mr &amp; Mrs D J Steyn Messrs P Georgiou S W Phillip
9488,Celtic Symphony,10th April 2012,S Fahey,Gelding,Waky Nao,Coco Honey,Mrs Helen Butler &amp; Seamus Fahey
9454,Canadian Steel,14th May 2009,N C Kelly,Gelding,Craigsteel,Hil Rhapsody,Mrs Shauna Kelly
9490,Oakley Hall,29th April 2012,D G Bridgwater,Gelding,Milan,Rockwell College,Taymar Racing
9669,Broder,1st January 2012,J J Walsh,Gelding,Brian Boru,Lady Mantell,John Joyce
9342,Mr Mcsteamy,13th October 2012,Cliffie Miller,Gelding,King's Chapel,Miss Andrea,Mr W G C Miller
9407,Surrogate Lad,1st January 2011,A J Martin,Gelding,Flemensfirth,Bonny Hall,Here For The Craic Partnership
9445,Rancher Lass,8th May 2011,K Thornton,Mare,Tikkanen,Belledornie,Mrs D L Murdoch-gourley
9501,L'Es Fremantle,27th April 2011,M C Chapman,Gelding,Orpen,Grand Design,Mr G Nolan
9498,Smart Catch,23rd April 2006,A W Carroll,Gelding,Pivotal,Zafaraniya,Cover Point Racing
9464,Mill Forge,20th February 2007,S R B Crawford,Gelding,Grape Tree Road,Agara,Mr Mark McCausland
9417,Mister To Mister,28th April 2008,B Arthey,Gelding,Posidonas,Gothic Shadow,C Gault
9679,Bellshill,25th March 2010,A M Thomson,Gelding,King's Theatre,Fairy Native,D &amp; D Armstrong Ltd &amp; Mr L Westwood
9456,Iconic Moment,1st January 2010,A L T Moore,Gelding,Kalanisi,La Luna,E McCay &amp; Thomas F Cullen
9455,Comber Mill,22nd May 2012,D Thompson,Gelding,Le Fou,Kalistina,Mr T J A Thompson
9500,Parc Des Princes,24th February 2006,N G Richards,Gelding,Ten Most Wanted,Miss Orah,Tarzan Bloodstock
9511,Quarry Lami,9th May 2011,M F Harris,Gelding,Daylami,Lady Leila,Quarry Lami Partnership
9352,Captain At Sea,26th September 2013,Gareth Zyl,Gelding,Captain Al,Ondina,Messrs B D Burnard &amp; M C Gerber
9689,Routes Choice,1st January 2011,J P Dempsey,Filly,King's Theatre,Safe Route,Miss Louise Austin
9474,King Christophe,29th March 2012,Peter Fahey,Gelding,Duke Of Marmalade,Mini Brush,The Spring Offensive Partnership
9466,Raydari,1st January 2008,R K Watson,Gelding,Desert Style,Ridakiya,R K Watson
9427,Quiet Account,20th May 2008,C A McBratney,Gelding,Jimble,Celia's Pet,Mrs F J Savage
9465,Doldrum Bay,5th April 2011,D W Whillans,Gelding,Presenting,Victoria Theatre,Mr D W Whillans
9303,Crystal Glamour,21st September 2012,Gary Alexander,Filly,Seventh Rock,Eastern Glamour,Mr D Jansen Van Rensburg
9521,Moscow Me,4th March 2007,Henry Oliver,Gelding,Moscow Society,Just Trust Me,Mrs Heather Oliver
9484,Castle Clyde,1st January 2011,G Stewart,Gelding,Presenting,Gaye Chatelaine,Mrs Stephanie Metcalfe
9362,Night Lock,17th September 2010,Craig Eudey,Gelding,Kahal,Brass Bullet,Messrs T S Govender &amp; C G Eudey
9313,Fort Eagle,2nd October 2011,Duncan McKenzie,Gelding,Fort Wood,Roman Eagle,Messrs G Wolf D Bayley Clinton Lines &amp; D H Molle
9475,Ramore Will,27th April 2011,C Gordon,Gelding,Tikkanen,Gill Hall Lady,Mr E J Farrant
9476,Backinthesaddle,29th April 2008,D Steele,Gelding,Rudimentary,Grangeclare Lodge,Mr D Steele
9699,Drishogue Boy,1st January 2007,N Brett,Gelding,Dr Massini,Marlata,Noel Brett
9531,Banny's Lad,7th April 2009,M W Easterby,Gelding,Osorio,Skytrial,Mr M J R Bannister/stittenham Racing
9494,Trapper Peak,29th March 2009,Justin Landy,Gelding,Westerner,Banningham Blaze,Mr Justin Landy
9437,Elusive Theatre,12th April 2011,P Griffin,Mare,King's Theatre,Miss Best,Mr David Gordon Roberts
9323,Into The Groove,6th September 2013,Darryl Moore,Mare,Windrush,Swirling,Messrs I S Moore &amp; D W Moore
9486,Birnam Wood,1st January 2012,E Griffin,Gelding,Forestier,La Louvine,Mark McDonagh
9508,Peppay Le Pugh,28th April 2011,Jack Fisher,Gelding,Arakan,Pinaflore,Mrs S Johnston Jr
9541,Armedanddangerous,14th April 2005,T R Gretton,Gelding,Kris Kin,Lucky Fountain,Not The Peloton Partnership
9709,Miss Sapphire,1st January 2012,W P Mullins,Mare,Flemensfirth,Howyakeepan,Blue Blood Racing Club
9496,Sea Beat,25th February 2010,Tim Vaughan,Gelding,Beat Hollow,Maritima,Mr T Vaughan
9372,Night Trip,23rd October 2009,Candice Bass-robinson,Gelding,Trippi,Pleine Nuit,Mayfair Speculators (pty) Ltd (nom: Mr D L Brugman
9485,Colwinston,10th March 2010,Miss S Barkley,Gelding,Mustameet,Miss Jeanney,Run For Your Money Syndicate
9504,Ain't No Limits,14th March 2012,C E Longsdon,Gelding,Kapgarde,Elitiste,Mrs J A Wakefield
9518,Un Anjou,7th May 2008,David Dennis,Gelding,Panoramic,Idee D'estruval,Superdream Racing Llp
9333,Aerial Combat,11th September 2013,Michael Miller,Gelding,A P Arrow,Gamalakhe,Messrs B A Bracher &amp; M R Bracher Miller Racing Sy
9551,Feeltherhythm,26th January 2011,C Grant,Mare,Yeats,Queen Althea,Mr Nigel E M Jones
9719,Sober Sailor,10th April 2007,M R Hoad,Gelding,Hawkeye,Ronni Pancake,Mr Michael Ogburn
9447,Black Ace,1st January 2011,N Meade,Gelding,Yeats,All Our Blessings,Mrs Patricia Hunt
9495,Winning Ticket,10th April 2011,A B Hamilton,Gelding,Kalanisi,Saddlers' Venture,Mr A B Hamilton
9382,Sylvester The Cat,2nd October 2012,Glen Kotzen,Gelding,Black Minnaloushe,Ondina,Messrs G S Kotzen H F Schwegmann &amp; Late Mr B A Sc
9514,Hooley Time,14th April 2012,Olly Williams,Filly,Rugby,Rahelly Lady,Mr Olly Williams
9528,Make Me A Fortune,6th March 2008,S Gollings,Gelding,Heron Island,Biora Queen,Mr P W Baxter &amp; Mr R C Key
9343,Texas Cowboy,29th September 2011,Tony Rivalland,Gelding,Casey Tibbs,West Of The Sun,Messrs Preggie Somasundram A J Rivalland &amp; Dr R H
9392,Madonna's Answer,9th September 2012,Candice Bass-robinson,Gelding,A P Answer,Divine Madonna,Messrs Bryn Ressell &amp; N M Shirtliff
9457,Judge Not,22nd April 2012,H Smyth,Gelding,Darsi,Back To Pharina,H Smyth
9561,Mwaleshi,14th June 2005,Mrs S J Smith,Gelding,Oscar,Roxy River,Mrs S Smith
9353,Sabre Charge,20th September 2013,Coerie Lensley,Gelding,Golden Sword,Fuselage,Mr J J S Erasmus
9538,Wilton Milan,27th April 2008,Miss L Luxton,Gelding,Milan,Biondo,Mr Robert Fanshawe
9524,Vinnie Red,30th March 2009,Lady S Brooke,Gelding,Vinnie Roe,Conzara,Lady Susan Brooke
9729,Archangel Raphael,5th February 2012,Mrs A J Perrett,Gelding,Montjeu,La Sylvia,Mrs Amanda Perrett
9510,Picknick Park,26th April 2012,N Kent,Gelding,Sulamani,Eva's Edge,Mr Andy Parkin Nick Kent
9402,Baby Bach,2nd April 2010,S R B Crawford,Gelding,Bach,Anns Island,Pircan Partnership
9571,Highland Fling,3rd April 2012,G P Cromwell,Gelding,Country Reel,High Fun,E Hughes
9467,Broughtons Star,28th April 2007,G Elliott,Gelding,Starcraft,Marrakech,Twenty Times Three Syndicate
9548,Fearless Tunes,29th May 2008,J Candlish,Gelding,Shantou,Miss Snapdragon,Paul &amp; Clare Rooney
9363,Roy's Horse,1st August 2011,Kumaran Naidoo,Gelding,All American,Bit Of A Gal,Mr Roy Moodley
9534,Grove Silver,26th April 2009,J Candlish,Gelding,Gamut,Cobbler's Well,Mr Alan Baxter
9412,Refused A Name,6th April 2007,K Bishop,Gelding,Montjeu,Dixielake,Mr J Young
9520,Crafty Roberto,5th February 2008,A M Hales,Gelding,Intikhab,Mowazana,S Brown H Steele D Fitzgerald
9739,Two Hoots,25th April 2011,Miss J E Foster,Gelding,Tikkanen,Supreme Beneficial,Reign It In 2
9581,Outspoken,8th May 2012,J P O'Brien,Gelding,Galileo,Riskaverse,John P McManus
9477,Court Jester,2nd May 2006,S Wilson,Gelding,Pushkin,Noeleens Delight,S Wilson
9373,Beat The Retreat,2nd October 2012,Alistair Gordon,Gelding,Argonaut,Spring Lilac,Dr N A Labuschagne
9506,Generous Day,2nd April 2012,Henry Oliver,Gelding,Daylami,Our Pride,Mr R G Whitehead
9422,Goldmineinthesky,1st January 2009,W Ross,Gelding,Chevalier,An Bonnan Bui,Exors of the Late Cecil Ross
9544,The Pierre Lark,23rd June 2010,D McCain Jnr,Gelding,Pierre,Kyle Lark,Mr D McCain Jnr
9487,Blairs Cove,25th February 2012,D Skelton,Gelding,Presenting,Raitera,Simon &amp; Lisa Hobson
9591,Pacte In The Park,1st January 2011,P J Rothwell,Gelding,Walk In The Park,Parallel Universe,S J Kenny
9383,Stormy Eclipse,31st August 2011,T Laing,Gelding,Dynasty,Stormy Appeal,Dr A H Parker &amp; Mr G P Venter
9530,Milly Baloo,26th March 2011,T D Easterby,Mare,Desideratum,Tarabaloo,Mr R W Metcalfe
9749,Disputed,6th April 2010,C Gordon,Gelding,Westerner,Pearly Princess,Gilbert &amp; Gamble
9432,Clondaw Frisby,8th April 2009,J G Cosgrave,Gelding,Flemensfirth,Cecelia's Charm,Carnglave Racing Syndicate
9558,Isaac Bell,8th April 2008,A M Hales,Gelding,Fruits Of Love,Oso Well,Mr S Brown &amp; Mr D Raftery
9516,Ulis De Vassy,18th May 2008,Laura Morgan,Gelding,Voix Du Nord,Helathou,Read &amp; Morgan
9505,Crockett,13th February 2011,S Gollings,Gelding,Rail Link,Tarocchi,Mr Lloyd Martell
9497,Friendship Bay,6th May 2004,H J Evans,Gelding,Midnight Legend,Friendly Fairy,Mrs J Evans
9393,Double Vision,7th November 2012,Duncan Howells,Gelding,Visionaire,Deal A Double,Mr J Sarkis
9759,Lapalala,27th May 2011,P J Hobbs,Mare,Oscar,Lala Nova,Dr V M G Ferguson
9540,Amiral Collonges,12th March 2010,H J Evans,Gelding,Dom Alco,Idole Collonges,Mr S D Faiers
9442,Some Farrier,1st January 2007,L Lennon,Gelding,Beauchamp King,Cawkwell Patricia,G Kieran Strain
9515,Timeforfirth,10th May 2010,J Candlish,Mare,Flemensfirth,Don't Be Upset,A Baxter M Barrett B Cant &amp; S Rogers
9568,Floramar,13th May 2012,C O'Dwyer,Gelding,Ask,Flora May,A Dunlop
9526,Masterplan,24th March 2010,C E Longsdon,Gelding,Spadoun,Eurolucy,Mr Gavin MacEchern
9403,Falcon Crest,1st January 2010,C Roche,Gelding,Milan,One By One,John P McManus
9601,Zig Zag,15th February 2013,P A Kirby,Gelding,Zoffany,Le Montrachet,Mr &amp; Mrs R G Capstick
9550,Amber Gambler,29th March 2010,Ian Williams,Gelding,Doyen,Auenglocke,Mr Patrick Kelly
9769,Shanann Star,14th March 2006,G F Edwards,Mare,Anshan,Baile An Droichid,Mr G F Edwards
9554,Our Thomas,19th March 2012,J R Cornwall,Gelding,Dylan Thomas,Sinamay,Mr J R Cornwall
9525,Bells Of Ailsworth,9th April 2010,Tim Vaughan,Gelding,Kayf Tara,Volverta,Mr S Grys &amp; Mr M O'boyle
9536,The Mumper,11th May 2007,N B King,Gelding,Craigsteel,Na Moilltear,The Weighed In Partnership
9578,Mezajy,17th April 2012,D Hogan,Gelding,Makfi,Maidin Maith,JRM Racing Syndicate
9413,Sean Airgead,20th April 2005,M M McNiff,Gelding,Scribano,Ryleen Lady,Brendan G Flynn
9611,Bold Bid,1st January 2012,Mrs J Harrington,Gelding,Big Bad Bob,Magpie,Geoffrey Ruddock
9564,A Nice Touch,1st January 2012,A L T Moore,Gelding,Presenting,Victoria Theatre,John P McManus
9560,Fort Carson,22nd April 2006,N B King,Gelding,Stowaway,The Red One,The Ridgeway Racing For Fun Partnershi
9779,Glaring,14th February 2011,Mrs A J Perrett,Horse,Champs Elysees,Brightest,Mr George Materna
9546,Improved,16th April 2010,P A Kirby,Gelding,Rainwatch,Show Potential,John Birtles &amp; Colin Fletcher
9535,Fill The Power,3rd May 2006,Mrs S J Smith,Gelding,Subtle Power,Our Alma,McGoldrick Racing
9588,Felix Mendelssohn,7th February 2011,W Coltherd,Gelding,Galileo,Ice Queen,Shire Dreamers
9423,I'm An Izz Wizz,2nd May 2008,L Lennon,Gelding,Desert King,Lovely Native,Miss J Wilson
9621,Road To Respect,8th May 2011,N Meade,Gelding,Gamut,Lora Lady,Gigginstown House Stud
9574,King Of Country,21st April 2012,M Halford,Gelding,Dubawi,Country Star,Richard McNally
9570,Geneva Barracks,3rd April 2012,S-J Davies,Gelding,Thewayyouare,Anna Kareena,Miss Sarah-jayne Davies
9789,Amore Alato,25th February 2009,D Skelton,Gelding,Winged Love,Sardagna,Mrs Sarah Faulks
9556,Vivas,19th February 2011,C E Longsdon,Gelding,Davidoff,Lavircas,Mr Nigel M Davies
9433,Grand Jesture,1st January 2008,J T R Dreaper,Gelding,Gold Well,Four Moons,Ann &amp; Alan Potts Partnership
9598,Do No Complain,14th April 2013,Ian O'Connor,Gelding,Alex The Winner,Galaxie Salsa,Jake O'Connor &amp; Eoghan O'Leary
9580,No Brainer,1st January 2012,M F Morris,Gelding,Presenting,Alleygrove Lass,D F Desmond
9799,The New One,23rd February 2008,N A Twiston-Davies,Gelding,King's Theatre,Thuringe,S Such &amp; Cg Paletta
9631,Caolaneoin,8th June 2006,S Nolan,Gelding,King's Theatre,Queen Plaisir,Michael J Mulligan &amp; Patrick G Walsh
9443,Folly Dat,9th May 2011,R K Watson,Filly,Generous,Maldagora,J J Taylor
9507,Mustang On,4th April 2010,N Kent,Gelding,Croco Rouge,More To Life,Mr Nick Kent
9590,Loughaderra Prince,29th April 2009,T R George,Gelding,Oscar,Loughaderra Rose,Mrs H W Polito
9641,Paloma Blue,24th April 2012,H De Bromhead,Gelding,Stowaway,Court Leader,C Jones
9566,Bunk Off Early,9th April 2012,W P Mullins,Gelding,Zebedee,Ctesiphon,Supreme Horse Racing Club
9584,Creeping Ivy,10th April 2012,A J Martin,Filly,Mustameet,Just Like Ivy,Noel Reynolds
9608,Bashful Beauty,1st January 2007,J Feane,Gelding,High-rise,Killaloonty Rose,Paul Mullins
9453,Calino D'Airy,31st March 2012,H De Bromhead,Gelding,Anzillero,Monita D'airy,Gigginstown House Stud
9545,Yeats Baby,16th March 2012,Miss Z C Davison,Mare,Yeats,Cabo,Eventmasters Racing
9600,Mega Fortune,27th April 2013,G Elliott,Gelding,Soldier Of Fortune,Far Across,C Jones
9517,Irish Thistle,10th January 2007,D L Williams,Gelding,Luso,Which Thistle,Mr F Michael
9452,British Art,10th March 2012,R K Watson,Gelding,Iffraaj,Bush Cat,Springfield Stable Staff Syndicate
9594,Soir De Chantenay,10th March 2013,G P Cromwell,Gelding,Zanzibari,Deesse,John P McManus
9618,Identity Thief,29th March 2010,H De Bromhead,Gelding,Kayf Tara,Miss Arteea,Gigginstown House Stud
9463,Soapy's Dream,1st January 2010,N McKnight,Mare,Soapy Danger,Carolin Lass,David Adair
9576,Loupgarou,1st January 2012,J J Lambe,Gelding,Martaline,Jasminette Doree,Miss Nicole McKenna
9555,Cobra De Mai,27th May 2012,Mrs Caroline Bailey,Gelding,Great Pretender,Miria Galanda,Mrs Susan Carsberg
9610,Deano,1st January 2007,W F Treacy,Gelding,Oscar Schindler,Lightyourdante,C Hallahan
9527,Scooter Boy,16th February 2009,A M Hales,Gelding,Revoque,Always Forgiving,The Scooter Boy Partnership
9462,Caerleon Kate,8th April 2012,C A McBratney,Mare,Medicean,Towaahi,Templeburn Racing Syndicate
9604,Top Othe Ra,20th March 2008,T Mullins,Gelding,Whitmore's Conn,The Top Road,J Carthy
9473,Fiesole,13th March 2012,Dr R D P Newland,Gelding,Montjeu,Forgotten Dreams,Mr R Tongue
9628,Westerners Son,24th February 2008,D A McLoughlin,Gelding,Westerner,Perfect Prospect,Michael J Slattery &amp; Karl Slattery
9565,Athenry Boy,1st January 2012,J T Gorman,Gelding,Excellent Art,Dancing With Stars,P Reilly
9586,Jelan,1st January 2012,Mrs J Harrington,Mare,Milan,La Noire,G McGrath
9614,Playbook,1st January 2011,Mrs J Harrington,Gelding,Milan,Majorite Bleue,Robcour
9620,Ordinary World,19th April 2010,H De Bromhead,Gelding,Milan,Saucy Present,C Jones
9537,Godsmejudge,15th May 2006,David Dennis,Gelding,Witness Box,Eliza Everett,Favourites Racing Ltd
9638,Matin D'anjou,1st January 2012,R P McNamara,Gelding,Martaline,Paniquarette,Dr R Lambe
9483,Broken Soul,20th June 2011,G Elliott,Gelding,Beneficial,Alicia's Charm,Gigginstown House Stud
9575,Letter Focus,1st January 2012,B W Duke,Gelding,Intense Focus,Christinas Letter,Mrs J S Bolger
9596,Bapaume,8th May 2013,W P Mullins,Gelding,Turtle Bowl,Brouhaha,Mrs S Ricci
9472,Mr Moondance,13th April 2011,M M McNiff,Gelding,Windsor Knot,Miss Sundance,Brendan G Flynn
9547,Overtoujay,18th June 2010,C T Pogson,Gelding,Overbury,Ouh Jay,Pete &amp; Pauline Wordingham &amp; Partner
9624,Dandridge,5th February 2009,C E Longsdon,Gelding,Doyen,Arantxa,Mrs J A Wakefield
9630,Lake Takapuna,7th April 2011,J Ewart,Gelding,Shantou,Close To Shore,Carruthersgrahamhugheshigginskesso
9585,Havasupai,1st January 2012,G A Kingston,Filly,Brian Boru,Fruitful Venture,Dominic J Jones
9493,Pads,5th May 2010,D Bourke,Gelding,Luso,Augusta Victoria,Mr Scott Lowther
